InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,SessionID,Stage,Year,Month
Browse_8187,P00078,Purple Sunglasses XL,3,2022-10-06,130.04,C00423,France,S20221006_C00423_4653,Browse,2022,10
Browse_8453,P00033,Purple Summer Dress XL,3,2022-10-11,114.0,C00423,France,S20221011_C00423_7996,Browse,2022,10
Browse_2114,P00057,White Backpack L,1,2022-10-19,165.97,C00423,France,S20221019_C00423_8611,Browse,2022,10
Browse_7351,P00045,Pink Leather Wallet M,2,2022-12-01,91.33,C00423,France,S20221201_C00423_6785,Browse,2022,12
Cart_9249,P00051,Yellow Water Bottle XXL,4,2022-12-05,165.82,C00423,France,S20221205_C00423_5086,Cart,2022,12
Browse_3737,P00039,Yellow Protein Powder One Size,2,2022-08-30,107.47,C00424,Canada,S20220830_C00424_6631,Browse,2022,8
Browse_782,P00074,Purple Leather Wallet XXL,4,2022-09-21,172.23,C00424,Canada,S20220921_C00424_2239,Browse,2022,9
Browse_2169,P00086,Red Leather Wallet XXL,2,2022-10-03,123.12,C00424,Canada,S20221003_C00424_7157,Browse,2022,10
View_9629,P00025,White Protein Powder XS,3,2022-10-24,138.6,C00424,Canada,S20221024_C00424_3093,View,2022,10
INV10163,P00022,Black Protein Powder XXL,1,2022-11-13,133.57,C00424,Canada,S20221113_C00424_8154,Purchase,2022,11
View_6708,P00054,Pink Water Bottle XL,5,2022-11-24,106.1,C00424,Canada,S20221124_C00424_4496,View,2022,11
INV10212,P00092,Grey Classic Jeans XL,3,2022-11-30,89.57,C00424,Canada,S20221130_C00424_2232,Purchase,2022,11
Browse_9144,P00002,White Summer Dress L,5,2022-12-04,33.9,C00424,Canada,S20221204_C00424_2280,Browse,2022,12
Checkout_5724,P00060,Purple Smart Watch M,1,2022-12-17,161.73,C00424,Canada,S20221217_C00424_5927,Checkout,2022,12
View_7850,P00062,Pink Smart Watch M,2,2022-12-24,189.1,C00424,Canada,S20221224_C00424_2252,View,2022,12
Browse_2790,P00038,Red Cotton Socks L,4,2022-12-25,105.73,C00424,Canada,S20221225_C00424_6557,Browse,2022,12
View_6457,P00073,Orange Protein Powder M,2,2023-01-07,62.78,C00424,Canada,S20230107_C00424_4443,View,2023,1
Cart_2112,P00081,Pink Wireless Earbuds XS,3,2023-02-28,123.96,C00424,Canada,S20230228_C00424_1450,Cart,2023,2
Browse_1891,P00027,Grey Protein Powder M,4,2023-04-13,13.74,C00424,Canada,S20230413_C00424_6305,Browse,2023,4
Cart_4637,P00072,Green Premium T-shirt One Size,3,2023-06-01,128.98,C00424,Canada,S20230601_C00424_2583,Cart,2023,6
Checkout_8142,P00028,Yellow Sunglasses L,3,2022-03-30,182.55,C00425,Spain,S20220330_C00425_2104,Checkout,2022,3
INV10103,P00085,Pink Premium T-shirt S,1,2022-04-20,116.31,C00425,Spain,S20220420_C00425_8737,Purchase,2022,4
Browse_7136,P00087,Blue Classic Jeans XL,5,2022-04-26,80.46,C00425,Spain,S20220426_C00425_3039,Browse,2022,4
Browse_869,P00022,Black Protein Powder XXL,2,2022-05-10,133.57,C00425,Spain,S20220510_C00425_1714,Browse,2022,5
Cart_2703,P00082,Green Protein Powder One Size,2,2022-06-19,36.43,C00425,Spain,S20220619_C00425_2410,Cart,2022,6
View_2646,P00014,Pink Classic Jeans L,3,2022-07-03,194.78,C00425,Spain,S20220703_C00425_7132,View,2022,7
View_9123,P00070,White Sunglasses S,1,2022-07-10,127.35,C00425,Spain,S20220710_C00425_9037,View,2022,7
View_7238,P00093,Purple Yoga Mat XXL,2,2022-07-11,182.72,C00425,Spain,S20220711_C00425_9856,View,2022,7
Browse_9007,P00039,Yellow Protein Powder One Size,4,2022-08-13,107.47,C00425,Spain,S20220813_C00425_7155,Browse,2022,8
Browse_7632,P00048,Green Backpack L,4,2022-10-05,125.7,C00425,Spain,S20221005_C00425_5870,Browse,2022,10
View_2901,P00009,Red Sunglasses M,3,2022-10-21,114.39,C00425,Spain,S20221021_C00425_4349,View,2022,10
Checkout_1729,P00057,White Backpack L,1,2022-11-06,165.97,C00425,Spain,S20221106_C00425_9923,Checkout,2022,11
Browse_817,P00050,Yellow Water Bottle XS,3,2022-11-22,105.29,C00425,Spain,S20221122_C00425_4273,Browse,2022,11
View_6688,P00064,Orange Cotton Socks XL,2,2022-11-28,71.6,C00425,Spain,S20221128_C00425_6287,View,2022,11
Browse_8635,P00082,Green Protein Powder One Size,2,2022-11-28,36.43,C00425,Spain,S20221128_C00425_6801,Browse,2022,11
Browse_2294,P00004,Orange Protein Powder XL,2,2022-12-03,106.22,C00425,Spain,S20221203_C00425_7700,Browse,2022,12
Browse_5121,P00033,Purple Summer Dress XL,4,2023-01-23,114.0,C00425,Spain,S20230123_C00425_8610,Browse,2023,1
Browse_5722,P00072,Green Premium T-shirt One Size,3,2022-08-30,128.98,C00426,Spain,S20220830_C00426_3510,Browse,2022,8
Browse_5012,P00096,Yellow Backpack One Size,4,2022-09-12,152.36,C00426,Spain,S20220912_C00426_2271,Browse,2022,9
Checkout_9415,P00025,White Protein Powder XS,5,2022-09-17,138.6,C00426,Spain,S20220917_C00426_2410,Checkout,2022,9
Checkout_102,P00036,White Protein Powder One Size,3,2022-09-26,16.68,C00426,Spain,S20220926_C00426_2737,Checkout,2022,9
Browse_9215,P00005,Red Winter Jacket M,2,2022-10-05,47.94,C00426,Spain,S20221005_C00426_7885,Browse,2022,10
View_5069,P00083,Orange Laptop Sleeve L,2,2022-11-02,26.77,C00426,Spain,S20221102_C00426_7920,View,2022,11
View_6958,P00021,Pink Sunglasses XS,4,2022-11-05,149.58,C00426,Spain,S20221105_C00426_5306,View,2022,11
View_7864,P00049,Orange Smart Watch L,4,2022-11-12,29.67,C00426,Spain,S20221112_C00426_5810,View,2022,11
View_1251,P00086,Red Leather Wallet XXL,3,2022-11-13,123.12,C00426,Spain,S20221113_C00426_8952,View,2022,11
View_3692,P00000,Black Protein Powder XXL,4,2022-11-29,188.5,C00426,Spain,S20221129_C00426_4346,View,2022,11
View_7699,P00000,Black Protein Powder XXL,5,2022-12-05,188.5,C00426,Spain,S20221205_C00426_4699,View,2022,12
Browse_1794,P00001,Orange Sunglasses XXL,2,2022-12-06,117.64,C00426,Spain,S20221206_C00426_9187,Browse,2022,12
Checkout_7303,P00069,Pink Protein Powder One Size,3,2022-09-13,156.57,C00427,Australia,S20220913_C00427_7762,Checkout,2022,9
Browse_2579,P00072,Green Premium T-shirt One Size,5,2022-09-14,128.98,C00427,Australia,S20220914_C00427_9769,Browse,2022,9
Cart_7084,P00066,Purple Protein Powder L,5,2022-09-19,80.81,C00427,Australia,S20220919_C00427_5927,Cart,2022,9
View_1116,P00056,Orange Wireless Earbuds One Size,2,2022-09-22,168.47,C00427,Australia,S20220922_C00427_7119,View,2022,9
Cart_3244,P00010,Grey Cotton Socks XS,4,2022-10-01,164.98,C00427,Australia,S20221001_C00427_9705,Cart,2022,10
Browse_3273,P00025,White Protein Powder XS,4,2022-10-01,138.6,C00427,Australia,S20221001_C00427_8759,Browse,2022,10
View_929,P00068,Yellow Water Bottle XS,1,2022-10-20,41.09,C00427,Australia,S20221020_C00427_7122,View,2022,10
Cart_7738,P00020,Grey Water Bottle S,5,2022-11-18,118.98,C00427,Australia,S20221118_C00427_1464,Cart,2022,11
Browse_4270,P00093,Purple Yoga Mat XXL,3,2022-12-04,182.72,C00427,Australia,S20221204_C00427_3002,Browse,2022,12
Browse_7033,P00020,Grey Water Bottle S,2,2022-12-12,118.98,C00427,Australia,S20221212_C00427_2854,Browse,2022,12
Browse_408,P00032,Black Running Shoes XL,1,2022-12-23,182.74,C00427,Australia,S20221223_C00427_6957,Browse,2022,12
Browse_2620,P00065,Green Yoga Mat One Size,5,2023-01-06,50.54,C00427,Australia,S20230106_C00427_2371,Browse,2023,1
Cart_4976,P00056,Orange Wireless Earbuds One Size,5,2023-01-11,168.47,C00427,Australia,S20230111_C00427_9720,Cart,2023,1
Cart_9395,P00009,Red Sunglasses M,5,2023-01-15,114.39,C00427,Australia,S20230115_C00427_4628,Cart,2023,1
View_4426,P00066,Purple Protein Powder L,2,2023-01-21,80.81,C00427,Australia,S20230121_C00427_5959,View,2023,1
Checkout_8263,P00044,Pink Winter Jacket XS,4,2023-01-22,37.04,C00427,Australia,S20230122_C00427_4762,Checkout,2023,1
View_151,P00054,Pink Water Bottle XL,4,2023-02-06,106.1,C00427,Australia,S20230206_C00427_7281,View,2023,2
Checkout_8717,P00023,Green Premium T-shirt L,5,2023-02-17,121.41,C00427,Australia,S20230217_C00427_1995,Checkout,2023,2
View_8834,P00087,Blue Classic Jeans XL,2,2022-05-25,80.46,C00428,Italy,S20220525_C00428_2687,View,2022,5
Browse_6189,P00033,Purple Summer Dress XL,3,2022-07-09,114.0,C00428,Italy,S20220709_C00428_4973,Browse,2022,7
Browse_4117,P00078,Purple Sunglasses XL,2,2022-07-27,130.04,C00428,Italy,S20220727_C00428_9989,Browse,2022,7
Browse_2037,P00027,Grey Protein Powder M,1,2022-07-29,13.74,C00428,Italy,S20220729_C00428_9140,Browse,2022,7
Cart_5626,P00076,Blue Wireless Earbuds XXL,1,2022-09-21,25.84,C00428,Italy,S20220921_C00428_7517,Cart,2022,9
View_2652,P00045,Pink Leather Wallet M,1,2022-09-29,91.33,C00428,Italy,S20220929_C00428_5269,View,2022,9
View_9062,P00034,Red Cotton Socks XS,1,2022-12-27,18.69,C00428,Italy,S20221227_C00428_2345,View,2022,12
Cart_4313,P00002,White Summer Dress L,4,2022-12-31,33.9,C00428,Italy,S20221231_C00428_2591,Cart,2022,12
Browse_3820,P00098,Pink Laptop Sleeve One Size,4,2023-05-14,19.75,C00428,Italy,S20230514_C00428_8232,Browse,2023,5
Browse_7105,P00019,Orange Classic Jeans XXL,5,2023-05-22,31.03,C00428,Italy,S20230522_C00428_5332,Browse,2023,5
View_4916,P00011,Pink Yoga Mat XXL,4,2023-06-03,146.18,C00428,Italy,S20230603_C00428_1636,View,2023,6
Browse_5442,P00018,White Smart Watch XL,1,2022-01-12,79.98,C00429,Canada,S20220112_C00429_5991,Browse,2022,1
View_420,P00023,Green Premium T-shirt L,5,2022-01-14,121.41,C00429,Canada,S20220114_C00429_2446,View,2022,1
View_7874,P00028,Yellow Sunglasses L,1,2022-01-14,182.55,C00429,Canada,S20220114_C00429_1228,View,2022,1
INV10352,P00007,Pink Protein Powder XL,5,2022-01-27,124.82,C00429,Canada,S20220127_C00429_4055,Purchase,2022,1
Checkout_2045,P00015,Grey Cotton Socks XXL,2,2022-01-28,94.8,C00429,Canada,S20220128_C00429_5870,Checkout,2022,1
Browse_3968,P00058,Blue Leather Wallet M,5,2022-02-12,30.48,C00429,Canada,S20220212_C00429_7940,Browse,2022,2
View_9485,P00087,Blue Classic Jeans XL,2,2022-02-16,80.46,C00429,Canada,S20220216_C00429_2650,View,2022,2
Browse_3461,P00003,Blue Classic Jeans M,2,2022-02-24,79.19,C00429,Canada,S20220224_C00429_4915,Browse,2022,2
View_3850,P00082,Green Protein Powder One Size,1,2022-02-26,36.43,C00429,Canada,S20220226_C00429_8702,View,2022,2
View_7256,P00033,Purple Summer Dress XL,4,2022-04-05,114.0,C00429,Canada,S20220405_C00429_7746,View,2022,4
Browse_170,P00060,Purple Smart Watch M,3,2022-04-21,161.73,C00429,Canada,S20220421_C00429_6838,Browse,2022,4
View_3341,P00049,Orange Smart Watch L,2,2022-04-26,29.67,C00429,Canada,S20220426_C00429_4458,View,2022,4
Checkout_1296,P00009,Red Sunglasses M,3,2022-05-06,114.39,C00429,Canada,S20220506_C00429_8339,Checkout,2022,5
View_1336,P00078,Purple Sunglasses XL,4,2022-06-12,130.04,C00429,Canada,S20220612_C00429_8470,View,2022,6
Checkout_6470,P00023,Green Premium T-shirt L,2,2022-06-17,121.41,C00429,Canada,S20220617_C00429_3969,Checkout,2022,6
View_3927,P00081,Pink Wireless Earbuds XS,2,2022-07-19,123.96,C00429,Canada,S20220719_C00429_7797,View,2022,7
Browse_1059,P00012,Orange Running Shoes One Size,2,2022-08-18,45.43,C00429,Canada,S20220818_C00429_2686,Browse,2022,8
Browse_7923,P00084,Grey Laptop Sleeve XS,1,2022-09-16,8.99,C00429,Canada,S20220916_C00429_6962,Browse,2022,9
Cart_4267,P00043,Grey Laptop Sleeve XL,4,2022-09-19,8.26,C00429,Canada,S20220919_C00429_6360,Cart,2022,9
Cart_2406,P00094,Pink Sunglasses One Size,1,2022-09-20,134.69,C00429,Canada,S20220920_C00429_1936,Cart,2022,9
Browse_1789,P00089,Grey Yoga Mat XXL,1,2022-09-30,77.46,C00429,Canada,S20220930_C00429_7008,Browse,2022,9
Browse_5692,P00084,Grey Laptop Sleeve XS,5,2022-01-05,8.99,C00430,Australia,S20220105_C00430_4584,Browse,2022,1
Browse_9131,P00093,Purple Yoga Mat XXL,1,2022-01-08,182.72,C00430,Australia,S20220108_C00430_8169,Browse,2022,1
View_1042,P00065,Green Yoga Mat One Size,3,2022-02-07,50.54,C00430,Australia,S20220207_C00430_4537,View,2022,2
INV10078,P00005,Red Winter Jacket M,1,2022-02-24,47.94,C00430,Australia,S20220224_C00430_7185,Purchase,2022,2
Browse_2305,P00099,Grey Leather Wallet One Size,3,2022-03-06,135.12,C00430,Australia,S20220306_C00430_7190,Browse,2022,3
View_1105,P00023,Green Premium T-shirt L,1,2022-03-28,121.41,C00430,Australia,S20220328_C00430_8818,View,2022,3
Checkout_4483,P00096,Yellow Backpack One Size,3,2022-04-03,152.36,C00430,Australia,S20220403_C00430_6288,Checkout,2022,4
View_4506,P00089,Grey Yoga Mat XXL,1,2022-06-16,77.46,C00430,Australia,S20220616_C00430_9489,View,2022,6
View_2711,P00094,Pink Sunglasses One Size,1,2022-07-13,134.69,C00430,Australia,S20220713_C00430_7445,View,2022,7
Cart_296,P00007,Pink Protein Powder XL,2,2022-07-14,124.82,C00430,Australia,S20220714_C00430_9783,Cart,2022,7
Browse_7011,P00064,Orange Cotton Socks XL,5,2022-08-24,71.6,C00430,Australia,S20220824_C00430_9653,Browse,2022,8
Browse_2150,P00085,Pink Premium T-shirt S,2,2022-09-25,116.31,C00430,Australia,S20220925_C00430_1063,Browse,2022,9
View_3660,P00094,Pink Sunglasses One Size,1,2022-10-16,134.69,C00430,Australia,S20221016_C00430_7578,View,2022,10
Browse_953,P00017,Purple Wireless Earbuds XXL,2,2022-10-30,43.44,C00430,Australia,S20221030_C00430_4565,Browse,2022,10
Browse_8348,P00039,Yellow Protein Powder One Size,1,2022-11-10,107.47,C00430,Australia,S20221110_C00430_4932,Browse,2022,11
View_9355,P00012,Orange Running Shoes One Size,2,2022-11-13,45.43,C00430,Australia,S20221113_C00430_8103,View,2022,11
View_6895,P00099,Grey Leather Wallet One Size,1,2022-11-19,135.12,C00430,Australia,S20221119_C00430_5327,View,2022,11
View_9260,P00024,White Winter Jacket XS,5,2023-02-12,189.66,C00430,Australia,S20230212_C00430_4856,View,2023,2
View_7796,P00006,Black Classic Jeans XS,3,2022-06-20,172.34,C00431,Canada,S20220620_C00431_1449,View,2022,6
Browse_8651,P00099,Grey Leather Wallet One Size,4,2022-06-23,135.12,C00431,Canada,S20220623_C00431_2718,Browse,2022,6
View_4138,P00073,Orange Protein Powder M,4,2022-06-25,62.78,C00431,Canada,S20220625_C00431_2825,View,2022,6
Cart_3236,P00062,Pink Smart Watch M,5,2022-07-06,189.1,C00431,Canada,S20220706_C00431_9858,Cart,2022,7
Browse_7876,P00058,Blue Leather Wallet M,1,2022-07-13,30.48,C00431,Canada,S20220713_C00431_2066,Browse,2022,7
Browse_3698,P00072,Green Premium T-shirt One Size,4,2022-07-15,128.98,C00431,Canada,S20220715_C00431_3278,Browse,2022,7
Browse_5914,P00039,Yellow Protein Powder One Size,1,2022-08-07,107.47,C00431,Canada,S20220807_C00431_1904,Browse,2022,8
Checkout_9234,P00063,White Cotton Socks S,4,2022-08-12,73.89,C00431,Canada,S20220812_C00431_5658,Checkout,2022,8
Cart_8634,P00091,Yellow Laptop Sleeve S,2,2022-09-10,110.16,C00431,Canada,S20220910_C00431_3401,Cart,2022,9
Browse_9789,P00091,Yellow Laptop Sleeve S,2,2022-11-13,110.16,C00431,Canada,S20221113_C00431_3412,Browse,2022,11
Checkout_6627,P00039,Yellow Protein Powder One Size,2,2022-11-18,107.47,C00431,Canada,S20221118_C00431_9914,Checkout,2022,11
View_4463,P00016,Purple Sunglasses M,3,2022-12-01,71.99,C00431,Canada,S20221201_C00431_8440,View,2022,12
Cart_5829,P00025,White Protein Powder XS,1,2022-12-11,138.6,C00431,Canada,S20221211_C00431_7931,Cart,2022,12
View_5672,P00094,Pink Sunglasses One Size,2,2023-01-12,134.69,C00431,Canada,S20230112_C00431_9029,View,2023,1
Browse_9388,P00081,Pink Wireless Earbuds XS,5,2023-01-14,123.96,C00431,Canada,S20230114_C00431_8509,Browse,2023,1
View_8631,P00073,Orange Protein Powder M,3,2023-01-23,62.78,C00431,Canada,S20230123_C00431_9150,View,2023,1
View_7145,P00015,Grey Cotton Socks XXL,2,2023-02-09,94.8,C00431,Canada,S20230209_C00431_8575,View,2023,2
View_5980,P00050,Yellow Water Bottle XS,3,2023-02-25,105.29,C00431,Canada,S20230225_C00431_1723,View,2023,2
View_2434,P00059,Red Premium T-shirt M,2,2022-09-18,199.14,C00432,Canada,S20220918_C00432_6752,View,2022,9
View_4546,P00020,Grey Water Bottle S,3,2022-10-09,118.98,C00432,Canada,S20221009_C00432_1392,View,2022,10
Browse_4321,P00065,Green Yoga Mat One Size,1,2022-10-16,50.54,C00432,Canada,S20221016_C00432_9336,Browse,2022,10
Browse_7975,P00009,Red Sunglasses M,3,2022-11-29,114.39,C00432,Canada,S20221129_C00432_5515,Browse,2022,11
View_7264,P00058,Blue Leather Wallet M,5,2022-12-27,30.48,C00432,Canada,S20221227_C00432_4611,View,2022,12
View_9172,P00053,Red Water Bottle M,5,2023-01-01,154.68,C00432,Canada,S20230101_C00432_5442,View,2023,1
Browse_4282,P00074,Purple Leather Wallet XXL,1,2023-02-13,172.23,C00432,Canada,S20230213_C00432_2488,Browse,2023,2
Checkout_1439,P00024,White Winter Jacket XS,4,2023-02-19,189.66,C00432,Canada,S20230219_C00432_6659,Checkout,2023,2
Checkout_6917,P00054,Pink Water Bottle XL,3,2023-04-15,106.1,C00432,Canada,S20230415_C00432_1819,Checkout,2023,4
Browse_6104,P00024,White Winter Jacket XS,4,2023-04-17,189.66,C00432,Canada,S20230417_C00432_2046,Browse,2023,4
Cart_9444,P00057,White Backpack L,4,2023-04-26,165.97,C00432,Canada,S20230426_C00432_5787,Cart,2023,4
View_5590,P00021,Pink Sunglasses XS,1,2023-05-06,149.58,C00432,Canada,S20230506_C00432_3022,View,2023,5
Browse_6607,P00006,Black Classic Jeans XS,5,2023-05-25,172.34,C00432,Canada,S20230525_C00432_8883,Browse,2023,5
View_7301,P00092,Grey Classic Jeans XL,1,2023-06-03,89.57,C00432,Canada,S20230603_C00432_1390,View,2023,6
Cart_2687,P00051,Yellow Water Bottle XXL,4,2023-06-06,165.82,C00432,Canada,S20230606_C00432_6168,Cart,2023,6
Browse_9695,P00011,Pink Yoga Mat XXL,4,2023-06-08,146.18,C00432,Canada,S20230608_C00432_5997,Browse,2023,6
INV10119,P00004,Orange Protein Powder XL,4,2022-01-12,106.22,C00433,USA,S20220112_C00433_4018,Purchase,2022,1
Browse_1569,P00066,Purple Protein Powder L,1,2022-01-27,80.81,C00433,USA,S20220127_C00433_1723,Browse,2022,1
Checkout_3618,P00013,Black Leather Wallet M,4,2022-02-02,155.73,C00433,USA,S20220202_C00433_4515,Checkout,2022,2
View_132,P00097,Orange Backpack S,1,2022-03-11,99.86,C00433,USA,S20220311_C00433_1601,View,2022,3
View_515,P00085,Pink Premium T-shirt S,1,2022-03-12,116.31,C00433,USA,S20220312_C00433_7708,View,2022,3
Browse_3306,P00048,Green Backpack L,5,2022-03-20,125.7,C00433,USA,S20220320_C00433_2321,Browse,2022,3
Browse_8417,P00083,Orange Laptop Sleeve L,1,2022-04-22,26.77,C00433,USA,S20220422_C00433_9553,Browse,2022,4
Browse_168,P00000,Black Protein Powder XXL,4,2022-04-27,188.5,C00433,USA,S20220427_C00433_8315,Browse,2022,4
Browse_1283,P00063,White Cotton Socks S,1,2022-05-29,73.89,C00433,USA,S20220529_C00433_7168,Browse,2022,5
View_8840,P00097,Orange Backpack S,2,2022-07-01,99.86,C00433,USA,S20220701_C00433_9489,View,2022,7
View_7046,P00023,Green Premium T-shirt L,1,2022-08-03,121.41,C00433,USA,S20220803_C00433_1288,View,2022,8
View_6013,P00062,Pink Smart Watch M,5,2022-08-11,189.1,C00433,USA,S20220811_C00433_4448,View,2022,8
Browse_6158,P00093,Purple Yoga Mat XXL,4,2022-08-22,182.72,C00433,USA,S20220822_C00433_8038,Browse,2022,8
Browse_8153,P00044,Pink Winter Jacket XS,1,2022-08-26,37.04,C00433,USA,S20220826_C00433_6143,Browse,2022,8
INV10301,P00034,Red Cotton Socks XS,3,2022-09-20,18.69,C00433,USA,S20220920_C00433_3733,Purchase,2022,9
Browse_5377,P00063,White Cotton Socks S,3,2022-03-24,73.89,C00434,Germany,S20220324_C00434_1035,Browse,2022,3
View_9218,P00099,Grey Leather Wallet One Size,4,2022-03-28,135.12,C00434,Germany,S20220328_C00434_7146,View,2022,3
INV10283,P00020,Grey Water Bottle S,3,2022-04-05,118.98,C00434,Germany,S20220405_C00434_9083,Purchase,2022,4
Cart_6766,P00065,Green Yoga Mat One Size,5,2022-04-10,50.54,C00434,Germany,S20220410_C00434_1107,Cart,2022,4
Checkout_4148,P00020,Grey Water Bottle S,3,2022-04-15,118.98,C00434,Germany,S20220415_C00434_8596,Checkout,2022,4
Browse_2330,P00011,Pink Yoga Mat XXL,2,2022-05-02,146.18,C00434,Germany,S20220502_C00434_9084,Browse,2022,5
Browse_5462,P00091,Yellow Laptop Sleeve S,2,2022-05-12,110.16,C00434,Germany,S20220512_C00434_6566,Browse,2022,5
Checkout_1633,P00007,Pink Protein Powder XL,2,2022-05-15,124.82,C00434,Germany,S20220515_C00434_4549,Checkout,2022,5
View_7472,P00083,Orange Laptop Sleeve L,3,2022-05-15,26.77,C00434,Germany,S20220515_C00434_8030,View,2022,5
Cart_183,P00027,Grey Protein Powder M,3,2022-05-28,13.74,C00434,Germany,S20220528_C00434_6041,Cart,2022,5
View_5609,P00029,Red Cotton Socks XXL,5,2022-05-28,133.04,C00434,Germany,S20220528_C00434_9770,View,2022,5
View_3107,P00015,Grey Cotton Socks XXL,2,2022-06-01,94.8,C00434,Germany,S20220601_C00434_1224,View,2022,6
Browse_5974,P00016,Purple Sunglasses M,2,2022-06-03,71.99,C00434,Germany,S20220603_C00434_3245,Browse,2022,6
Browse_3703,P00011,Pink Yoga Mat XXL,3,2022-06-09,146.18,C00434,Germany,S20220609_C00434_2988,Browse,2022,6
Browse_4731,P00061,Blue Backpack M,5,2022-06-11,162.45,C00434,Germany,S20220611_C00434_8989,Browse,2022,6
View_6052,P00098,Pink Laptop Sleeve One Size,3,2022-06-16,19.75,C00434,Germany,S20220616_C00434_4856,View,2022,6
Browse_2690,P00015,Grey Cotton Socks XXL,5,2022-06-26,94.8,C00434,Germany,S20220626_C00434_4631,Browse,2022,6
View_6163,P00097,Orange Backpack S,2,2022-07-01,99.86,C00434,Germany,S20220701_C00434_4918,View,2022,7
View_8377,P00054,Pink Water Bottle XL,5,2022-07-10,106.1,C00434,Germany,S20220710_C00434_8110,View,2022,7
View_5263,P00098,Pink Laptop Sleeve One Size,1,2022-04-07,19.75,C00435,Spain,S20220407_C00435_4459,View,2022,4
Browse_6634,P00058,Blue Leather Wallet M,3,2022-04-10,30.48,C00435,Spain,S20220410_C00435_1089,Browse,2022,4
View_8800,P00015,Grey Cotton Socks XXL,4,2022-04-11,94.8,C00435,Spain,S20220411_C00435_1456,View,2022,4
Checkout_852,P00095,Blue Yoga Mat XS,3,2022-05-12,59.95,C00435,Spain,S20220512_C00435_8027,Checkout,2022,5
Browse_3071,P00009,Red Sunglasses M,5,2022-05-12,114.39,C00435,Spain,S20220512_C00435_1961,Browse,2022,5
View_2164,P00091,Yellow Laptop Sleeve S,3,2022-05-14,110.16,C00435,Spain,S20220514_C00435_6171,View,2022,5
